filename	author	author_birth_year	author_death_year	realname	title	source_title	colophon	first_book_publication	edition_year	firstprint_description	year
akhsharumov.kontsy_v_vodu.txt	Ахшарумов, Николай Дмитриевич	1819	1893		Концы в воду	Тайна угрюмого дома. старый русский детектив. [сборник]	М.: Э, 2017	1872	2017	Отечественные записки. 1872. №10—12, 	1872
aksakov.detskiye_gody_bagrova_vnuka.txt	Аксаков, Сергей Тимофеевич	1791	1859		Детские годы Багрова-внука	Детские годы Багрова-внука. [Для сред. шк. возраста]. С.Т. Аксаков. [Худож. Е.А. Ларченко]	Минск: Юнацтва, 1982	1858	1982	Детские годы Багрова-внука, служащие продолжением Семейной хроники , Москва: Типография Каткова и Ко., 1858	1858
aksakov.semeynaya_khronika.txt	Аксаков, Сергей Тимофеевич	1791	1859		Семейная хроника	Собрание сочинений. [Под общ. ред., с вступ. статьей, с. 3-54, и примеч. С. Машинского. Аксаков. 1791-1859, [Семейная хроника. Детские годы Багрова-внука. Аленький цветочек. Сказка ключницы Пелагеи]	М.: Правда, 1966	1856	1966	Семейная хроника и воспоминания, М.: Типография Л. И. Степановой, 1856	1856
alekseyev.igra_sudby.txt	Алексеев, Николай Николаевич	1871	1905		Игра судьбы	Игра судьбы. [Ист. роман]. Из эпохи царствования Екатерины II и Павла I. Н. Алексеев	М.: СКС, 1993	1913	1993	Игра судьбы. Ист. роман Н.Н. Алексеева, Санкт-Петербург А.А. Каспари [1913]	1913
alekseyev.lzhetsarevich.txt	Алексеев, Николай Николаевич	1871	1905		Лжецаревич	Игра судьбы. [Ист. роман]. Из эпохи царствования Екатерины II и Павла I. Н. Алексеев	М.: СКС, 1993	1898	1993	Розы и тернии. Ист. роман в 2 ч. Н.Н. Алексеев, Санкт-Петербург А.А. Каспари 1898	1898
amfiteatrov.otravlennaya_sovest.txt	Амфитеатров, Александр Валентинович	1862	1938		Отравленная совесть	Отравленная совесть. Роман. Рассказы. Александр Амфитеатров	М.: Росмэн, 2002	1890	2002	Людмила Верховская. Роман. Фантастические рассказы. [Смерть. Вечный жид. Белый охотник. Две шутки]. Ал. А-в, Москва тип. А.И. Мамонтова и К° 1890	1890
annenskaya.anna.txt	Анненская, Александра Никитична	1840	1915		Анна	Зимние вечера. [Сборник. Для сред. и ст. шк. возраста]. А.Н. Анненская. [Сост. и авт. вступ. ст. Е. Путилова. Рис. А. Слепкова]	Л.: Дет. лит. Ленингр. отдние, 1990	1881	1990	Анна. Роман для детей. А.Н. Анненская, Санкт-Петербург изд. кн. Е.А. Макуловой 1881	1881
annenskaya.brat_i_sestra.txt	Анненская, Александра Никитична	1840	1915		Брат и сестра	Зимние вечера. [Сборник. Для сред. и ст. шк. возраста]. А.Н. Анненская. [Сост. и авт. вступ. ст. Е. Путилова. Рис. А. Слепкова]	Л.: Дет. лит. Ленингр. отдние, 1990	1908	1990	Брат и сестра. [Рассказ для детей]. А.Н. Анненская, Санкт-Петербург тип. М.М. Стасюлевича 1908	1908
annenskaya.chuzhoy_khleb.txt	Анненская, Александра Никитична	1840	1915		Чужой хлеб	Чужой хлеб. [повести. для среднего школьного возраста]. А. Н. Анненская. [худож. А. Власова]	М.: ЭНАС, 2009	1871−1872	2009	Семья и школа. 1871. №9—10; 1872. №1—2, 	1872
annenskaya.mladshiy_brat.txt	Анненская, Александра Никитична	1840	1915		Младший брат	"Своим путем. Повести и рассказы для детей ст. возраста. С силуэтом Е.М. Бэм: ""Младший брат"". А.Н. Анненская"	СПб.: тип. М. М. Стасюлевича, 1889	1889	1889	"Своим путем. Повести и рассказы для детей ст. возраста. С силуэтом Е.М. Бэм: ""Младший брат"". А.Н. Анненская, СПб.: тип. М. М. Стасюлевича, 1889"	1889
annenskaya.neudachnik.txt	Анненская, Александра Никитична	1840	1915		Неудачник	Свет и тени. Повести и рассказы для детей сред. возраста. А.Н. Анненская	СПб.: тип. М. М. Стасюлевича, 1911	1889	1911	"Своим путем. Повести и рассказы для детей ст. возраста. С силуэтом Е.М. Бэм: ""Младший брат"". А.Н. Анненская, Санкт-Петербург тип. М.М. Стасюлевича 1889"	1889
annenskaya.trudnaya_borba.txt	Анненская, Александра Никитична	1840	1915		Трудная борьба	"Своим путем. Повести и рассказы для детей ст. возраста. С силуэтом Е.М. Бэм: ""Младший брат"". А.Н. Анненская"	СПб.: тип. М. М. Стасюлевича, 1889	1889	1889	"Своим путем. Повести и рассказы для детей ст. возраста. С силуэтом Е.М. Бэм: ""Младший брат"". А.Н. Анненская, СПб.: тип. М. М. Стасюлевича, 1889"	1889
annenskaya.tyazhelaya_zhizn.txt	Анненская, Александра Никитична	1840	1915		Тяжелая жизнь	Зимние вечера. Рассказы для детей среднего возраста. А.Н. Анненская	СПб.: тип. М. М. Стасюлевича, 1914	1877	1914	Зимние вечера. Рассказы для детей. Соч. А. Анненской, Санкт-Петербург тип. Ф.С. Сущинского 1877	1877
annenskaya.volchonok.txt	Анненская, Александра Никитична	1840	1915		Волчонок	"Своим путем. Повести и рассказы для детей ст. возраста. С силуэтом Е.М. Бэм: ""Младший брат"". А.Н. Анненская"	СПб.: тип. М. М. Стасюлевича, 1889	1889	1889	"Своим путем. Повести и рассказы для детей ст. возраста. С силуэтом Е.М. Бэм: ""Младший брат"". А.Н. Анненская, Санкт-Петербург тип. М.М. Стасюлевича 1889"	1889
apraksin.lovkachi.txt	Апраксин, Александр  Дмитриевич	1851	1913		Ловкачи	Ловкачи. Романы. А.Д. Апраксин	М.: Современник, 1996	1897	1996	Ловкачи. Роман А.Д. Апраксина, Москва Е.И. Коновалова 1897	1897
apukhtin.arkhiv_grafini_d.txt	Апухтин, Алексей Николаевич	1840	1893		Архив графини Д.	Сочинения. Стихотворения. Проза. А.Н. Апухтин. [Сост. и подгот. текстов А.Ф. Захаркина. Вступ. ст. М.В. Отрадина. Примеч. Р.А. Шацевой]	М.:  Худож. лит., 1985	1895	1985	Сочинения А.Н. Апухтина. В 2 т.. С портр., факс. и биогр. очерком [Модеста Чайковского]. Т. 1-2, Санкт-Петербург : тип. М.М. Стасюлевича, 1895	1895
apukhtin.dnevnik_pavlika_dolskogo.txt	Апухтин, Алексей Николаевич	1840	1893		Дневник Павлика Дольского	Сочинения. Стихотворения. Проза. А.Н. Апухтин. [Сост. и подгот. текстов А.Ф. Захаркина. Вступ. ст. М.В. Отрадина. Примеч. Р.А. Шацевой]	М.:  Худож. лит., 1985	1895	1985	Сочинения А.Н. Апухтина : В 2 т. : С портр., факс. и биогр. очерком [Модеста Чайковского]. Т. 1-2. - 4-е изд., доп. [1-е посмерт.], Санкт-Петербург : тип. М.М. Стасюлевича, 1895	1895
apukhtin.neokonchennaya_povest.txt	Апухтин, Алексей Николаевич	1840	1893		Неоконченная повесть	Сочинения. Стихотворения. Проза. А.Н. Апухтин. [Сост. и подгот. текстов А.Ф. Захаркина. Вступ. ст. М.В. Отрадина. Примеч. Р.А. Шацевой]	М.:  Худож. лит., 1985	1898	1985	Сочинения А.Н. Апухтина : С портр., факс. и биогр. очерком Модеста Чайковского, Санкт-Петербург : тип. А.С. Суворина, 1898	1898
askochenskiy.asmodey_nashego_vremeni.txt	Аскоченский, Виктор  Ипатьевич	1813	1879		Асмодей нашего времени	Асмодей нашего времени. Соч. В. Кочки-Сохрана [псевд.]	СПб.: тип. Э. Треймана, 1858	1858	1858	Асмодей нашего времени. Соч. В. Кочки-Сохрана [псевд.], СПб.: тип. Э. Треймана, 1858	1858
avdeyev.ivanov.txt	Авдеев, Михаил Васильевич	1821	1876		Иванов	Тамарин. Роман. М. В. Авдеев	М.: Книгопис. палата, 2001	1852	2001	Тамарин. Роман М. Авдеева. Ч. 1-2, Санкт-Петербург тип. Экспедиции заготовления гос. бумаг 1852	1852
avdeyev.tetrad_iz_zapisok_tamarina.txt	Авдеев, Михаил Васильевич	1821	1876		Тетрадь из записок Тамарина	Тамарин. Роман. М. В. Авдеев	М.: Книгопис. палата, 2001	1852	2001	Тамарин. Роман М. Авдеева. Ч. 1-2, Санкт-Петербург тип. Экспедиции заготовления гос. бумаг 1852	1852
avdeyev.varenka.txt	Авдеев, Михаил Васильевич	1821	1876		Варенька	Тамарин. Роман. М. В. Авдеев	М.: Книгопис. палата, 2001	1852	2001	Тамарин. Роман М. Авдеева. Ч. 1-2, Санкт-Петербург тип. Экспедиции заготовления гос. бумаг 1852	1852
avenarius.povetriye.txt	Авенариус, Василий Петрович	1839	1923		Поветрие	Бродящие силы. Две повести В.П. Авенариуса. I. Современная идилия. II. Поветрие	СПб.: тип. М. В. Д., 1867	1867	1867	Бродящие силы. Две повести В.П. Авенариуса. I. Современная идилия. II. Поветрие, СПб.: тип. М. В. Д., 1867	1867
avenarius.sovremennaya_idilliya.txt	Авенариус, Василий Петрович	1839	1923		Современная идиллия	Бродящие силы. Две повести В.П. Авенариуса. I. Современная идилия. II. Поветрие	СПб.: тип. М. В. Д., 1867	1867	1867	Бродящие силы. Две повести В.П. Авенариуса. I. Современная идилия. II. Поветрие, СПб.: тип. М. В. Д., 1867	1867
begichev.semeystvo_kholmskikh.txt	Бегичев, Дмитрий Никитич	1786	1855		Семейство Холмских. Некоторые черты нравов и образа жизни, семейной и одинокой, русских дворян	Семейство Холмских. Некоторые черты нравов и образа жизни, семейной и одинокой, русских дворян	М.: тип. Н. Степанова, 1841	1832	1841	Семейство Холмских. Некоторые черты нравов и образа жизни, семейной и одинокой, рус. дворян. Ч. 1-6, Москва тип. А. Семена при Имп. Медико-хирург. акад. 1832	1832
bestuzhev.russkiy_v_parizhe_1814_goda.txt	Бестужев, Александр  Александрович	1797	1837		Русский в Париже 1814 года	Жертва вечерняя. Роман в 2-х кн. и 4-х ч. П. Боборыкина. Кн. 1-2	М.:  Худож. лит., 1981	1832-1834	1983	Избранная проза. Н.А. Бестужев. [Вступ. ст. и примеч. Я. Левкович, с. 3-18]. Худож. Ю.И. Батов, Санкт-Петербург тип. Н. Греча 1832-1834	1834
bestuzhev_marlinskiy.ammalat_bek.txt	Бестужев, Александр  Александрович	1797	1837		Аммалат-бек	Русские повести и рассказы. Ч. 1-8	М.:  Худож. лит., 1981	1832-1834	1981	Сочинения. А.А. Бестужев-Марлинский. Бестужев-Марлинский. 1797-1837, Повести. Рассказы. Очерки. Стихотворения. Статьи. Письма, Санкт-Петербург тип. Н. Греча 1832-1834	1834
bestuzhev_marlinskiy.fregat_nadezhda.txt	Бестужев, Александр  Александрович	1797	1837		"Фрегат ""Надежда"""	Русские повести и рассказы. Ч. 1-8	М.: Гослитиздат., [Ленингр. отд-ние], 1958	1832-1834	1981	Сочинения. А.А. Бестужев-Марлинский. Бестужев-Марлинский. 1797-1837, Повести. Рассказы, Санкт-Петербург тип. Н. Греча 1832-1834	1834
bestuzhev_marlinskiy.ispytaniye.txt	Бестужев, Александр  Александрович	1797	1837		Испытание	Сочинения. А.А. Бестужев-Марлинский. Бестужев-Марлинский. 1797-1837, Повести. Рассказы	Ставрополь: Из-дво Ставропольского государственного университета, 2010	1832-1834	1981	Русские повести и рассказы. Ч. 1-8, Санкт-Петербург тип. Н. Греча 1832-1834	1834
bestuzhev_marlinskiy.leytenant_belozor.txt	Бестужев, Александр  Александрович	1797	1837		Лейтенант Белозор	Русские повести и рассказы. Ч. 1-8	М.:  Худож. лит., 1981	1831	2010	Сын отечества и Северный архив. 1831. № 34—42, 	1831
bestuzhev_marlinskiy.mulla_nur.txt	Бестужев, Александр  Александрович	1797	1837		Мулла-нур	Русские повести и рассказы. Ч. 1-8	М.: Сов. Россия, 1983	1832-1834	1981	Сочинения. А.А. Бестужев-Марлинский. Бестужев-Марлинский. 1797-1837, Повести. Рассказы, Санкт-Петербург тип. Н. Греча 1832-1834	1834
bestuzhev_marlinskiy.vecher_na_kavkazskikh_vodakh_v_1824_godu.txt	Бестужев, Александр  Александрович	1797	1837		Вечер на Кавказских водах в 1824 году	Избранная проза. Н.А. Бестужев. [Вступ. ст. и примеч. Я. Левкович, с. 3-18]. Худож. Ю.И. Батов	М.: Сов. Россия, 1983	1832-1834	1983	Русские повести и рассказы. Ч. 1-8, Санкт-Петербург тип. Н. Греча 1832-1834	1834
boborykin.dolgo_li.txt	Боборыкин, Пётр Дмитриевич	1836	1921		Долго ли	Сочинения. П.Д. Боборыкин. Боборыкин. 1836-1921, Жертва вечерняя. Роман. Долго ли? Повесть. Труп. Рассказ	М.:  Худож. лит., 1993	1876	1993	Долго-ли? В усадьбе и на порядке. (Повести). П.Д. Боборыкин, Санкт-Петербург П.Е. Кехрибарджи 1876	1876
boborykin.kitay_gorod.txt	Боборыкин, Пётр Дмитриевич	1836	1921		Китай-город	Сочинения. П.Д. Боборыкин. Боборыкин. 1836-1921, Китай-город. Роман. Поумнел. Повесть	М.:  Худож. лит., 1993	1883	1993	Китай-город. Роман Петра Боборыкина. Т. 1-2, Санкт-Петербург Москва Т-во М.О. Вольф 1883	1883
boborykin.poumnel.txt	Боборыкин, Пётр Дмитриевич	1836	1921		Поумнел	Сочинения. П.Д. Боборыкин. Боборыкин. 1836-1921, Китай-город. Роман. Поумнел. Повесть	М.:  Худож. лит., 1993	1897	1993	Собрание романов, повестей и рассказов П.Д. Боборыкина. в 12 т., С.-Петербург Издание А.Ф. Маркса 1897	1897
boborykin.proyezdom.txt	Боборыкин, Пётр Дмитриевич	1836	1921		Проездом	Китай-город. Роман. В 5-ти кн.. Проездом. Повесть. П. Боборыкин. [Предисл. С. Чупринина]	М.: Моск. рабочий, 1985	1897	1985	Собрание романов, повестей и рассказов П.Д. Боборыкина. в 12 т., С.-Петербург Издание А.Ф. Маркса 1897	1897
boborykin.vasiliy_terkin.txt	Боборыкин, Пётр Дмитриевич	1836	1921		Василий Теркин	Сочинения. П.Д. Боборыкин. Боборыкин. 1836-1921, Жертва вечерняя. Роман. Долго ли? Повесть. Труп. Рассказ	М.:  Худож. лит., 1993	1895	1993	Василий Теркин. Роман в 3-х ч. [П. Боборыкин], Москва тип. т-ва И.Д. Сытина 1895	1895
boborykin.zhertva_vechernyaya.txt	Боборыкин, Пётр Дмитриевич	1836	1921		Жертва вечерняя	Сочинения. П.Д. Боборыкин. Боборыкин. 1836-1921, Жертва вечерняя. Роман. Долго ли? Повесть. Труп. Рассказ	М.:  Худож. лит., 1993	1868	1993	Жертва вечерняя Роман в 2-х кн. и 4-х ч. П. Боборыкина. Кн. 1-2, Санкт-Петербург тип. М. Хана 1868	1868
bulgarin.dimitriy_samozvanets.txt	Булгарин, Фаддей Венедиктович	1789	1859	Булгарин, Ян Тадеуш Кшиштоф 	Димитрий Самозванец	Димитрий Самозванец. Ист. роман. [В 2 т.]. Фаддей Булгарин. [Худож. Н.И. Мишуста]	Вологда: Произв. фирма Полиграфист, 1994	1830	1994	Димитрий Самозванец. Ист. роман. Соч. Фаддея Булгарина. Ч. 1-4, Санкт-Петербург А. Смирдин 1830	1830
bulgarin.ivan_petr_ivanovich_vyzhigin.txt	Булгарин, Фаддей Венедиктович	1789	1859	Булгарин, Ян Тадеуш Кшиштоф 	Иван Иванович Выжигин	Мазепа. [Роман]. Соч. Фаддея Булгарина. Ч. 1-2	СПб.: А. Смирдин 1833−1834	1829	1833-1834	Иван Выжигин. Нравств.-сатир. роман. Соч. Фаддея Булгарина, Санкт-Петербург тип. вдовы Плюшар 1829	1829
bulgarin.mazepa.txt	Булгарин, Фаддей Венедиктович	1789	1859	Булгарин, Ян Тадеуш Кшиштоф 	Мазепа	Сочинения. Фаддей Булгарин. [Сост., авт. вступ. ст., с. 5-22, и примеч. Н.Н. Львова. Худож. А.Ф. Сергеев]	М.: Современник, 1990	1833-1834	1990	Мазепа. [Роман]. Соч. Фаддея Булгарина. Ч. 1-2, Санкт-Петербург А. Смирдин 1833-1834	1834
butkov.nevskiy_prospekt_ili_puteshestviya_nestora_zaletayeva.txt	Бутков, Яков  Петрович	1821	1856		Невский проспект или Путешествия Нестора Залетаева	Русские повести XIX века 40-х - 50-х годов. [Подготовка текста, вступ. статья, с. V-XLVIII, и примеч. Б.С. Мейлаха]. Т. 1-, [Д.В. Григорович. И.И. Панаев. Я.П. Бутков. В.И. Даль. Е.П. Гребенка]	М.: Гослитиздат, 1952	1848	1952	Отечественные записки. Г. 10. 1848. Т. 60. № 9—10, 	1848
chekhov.duel.txt	Чехов, Антон Павлович	1860	1904		Дуэль	Повести	М.: Худож. лит., 1968	1892	1968	Дуэль. Повесть. Антон Чехов, Санкт-Петербург А.С. Суворин 1892	1892
chekhov.moya_zhizn.txt	Чехов, Антон Павлович	1860	1904		Моя жизнь	Полное собрание сочинений и писем. А.П. Чехов. Чехов. 1860-1904, Т. 8. 1892-1894. [Рассказы. Повести. А.П. Чехов. Текст. подгот. и примеч. сост. Л.М. Долотова и др.]	М.: Наука, 1983	1897	1977	Мужики и Моя жизнь. [Рассказы]. Антон Чехов, Санкт-Петербург А.С. Суворин 1897	1897
chekhov.palata_no_6.txt	Чехов, Антон Павлович	1860	1904		Палата No 6	Полное собрание сочинений и писем. А.П. Чехов. Чехов. 1860-1904, Т. 8. 1892-1894. [Рассказы. Повести. А.П. Чехов. Текст. подгот. и примеч. сост. Л.М. Долотова и др.]	М.: Наука, 19741975	1894	1977	Палата № 6. Рассказ Ант. П. Чехова, Москва Посредник 1894	1894
chekhov.rasskaz_neizvestnogo_cheloveka.txt	Чехов, Антон Павлович	1860	1904		Рассказ неизвестного человека	Полное собрание сочинений и писем. А.П. Чехов. Чехов. 1860-1904, Т. 8. 1892-1894. [Рассказы. Повести. А.П. Чехов. Текст. подгот. и примеч. сост. Л.М. Долотова и др.]	М.: Наука, 19741975	1901	1977	Рассказы. Антон Чехов, Санкт-Петербург А.Ф. Маркс [1901]	1901
chekhov.step.txt	Чехов, Антон Павлович	1860	1904		Степь	Степь. История одной поездки. А.П. Чехов. Изд. подгот. М.П. Громов. [Отв. ред. И.Г. Птушкина]. Рос. АН	М.: Наука, 1995	1888	1995	Рассказы. Антон Чехов, Санкт-Петербург С.А. Суворин 1888	1888
chekhov.tri_goda.txt	Чехов, Антон Павлович	1860	1904		Три года	Полное собрание сочинений и писем. А.П. Чехов. Чехов. 1860-1904, Т. 8. 1892-1894. [Рассказы. Повести. А.П. Чехов. Текст. подгот. и примеч. сост. Л.М. Долотова и др.]	М.: Наука, 1983	1895	1977	Русская мысль. 1895. № 1, 	1895
chekhov.v_ovrage.txt	Чехов, Антон Павлович	1860	1904		В овраге	Полное собрание сочинений и писем. А.П. Чехов. Чехов. 1860-1904, [Рассказы] 1898-1903. А.П. Чехов. [Примеч. М.П. Громова и др.]	М.: Наука, 1983	1900	1977	Жизнь. 1900. № 1, 	1900
chernyshevskiy.chto_delat.txt	Чернышевский, Николай Гаврилович	1828	1889		Что делать	Что делать? Из рассказов о новых людях. Изд. подгот. Т.И. Орнатская и С.А. Рейсер. [Примеч. С.А. Рейсер]. АН СССР	Л.: Наука, Ленингр. отд-ние, 1975	[1863]	1975	Что делать? Рассказы о новых людях. Роман Н.Г. Чернышевского, Лейпциг Э.Л. Каспрович [1863]	1863
dal.bedovik.txt	Даль, Владимир Иванович	1801	1872		Бедовик	"Русские повести XIX века (20-х - 30-х годов). [Подготовка текста, вступ. статья ""Русская повесть 20-30-х годов XIX века"", с. V-XXXV и примеч. проф. Б.С. Мейлаха, [Н.А. Полевой. А. Погорельский. В.Ф. Одоевский. Г.Ф. Квитка-Основьяненко. М.Н. Загоскин. В.И. Даль]"	М.: Л.: Гослитиздат, 1950	1839	1950	Отечественные записки. Г. 1. 1839. Т.3. № 4—5, 	1839
dal.pavel_alekseyevich_igrivyy.txt	Даль, Владимир Иванович	1801	1872		Павел Алексеевич Игривый	Избранные произведения. В.И. Даль (Казак Луганский). [Сост. Н.Н. Акоповой. Предисл. Л.П. Козловой. Примеч. В.П. Петушкова. Ил. В.Л. Гальдяева]	М.: Правда, 1983	1861	1983	Сочинения Владимира Даля. Даль. 1801-1872, [Павел Алексеевич Игривый. Отец с сыном. Где потеряешь, не чаешь, где найдешь не знаешь. Гофманская капля. Небывалое в былом, или былое в небывалом. Отставной. Рассказ лезгинца Асана о похождениях своих], Санкт-Петербург М.О. Вольф 1861	1861
dal.pokhozhdeniya_khristiana_khristianovicha.txt	Даль, Владимир Иванович	1801	1872		Похождения Христиана Христиановича Виольдамура и его Аршета	Повести и рассказы. В.И. Даль. [Вступ. ст. Ю.М. Акутина, А.А. Ильина-Томича, с. 5-25. Примеч. А.А. Ильина-Томича. Ил. А.П. Сапожникова, Н.А. Степанова]	М.: Сов. Россия, 1983	1844	1983	Похождения Христиана Христиановича Виольдамура и его Аршета. Соч. В. Луганского [псевд.]. С альбомом карт., на 51 л., рис. извест. рус. худож. [А.П. Сапожниковым]. Ч. 1-2, Санкт-Петербург М.Д. Ольхин 1844	1844
dal.vakkh_sidorov_chaykin.txt	Даль, Владимир Иванович	1801	1872		Вакх Сидоров Чайкин, или Рассказ его о собственном своем житье-бытье, за первую половину жизни своей	Избранные произведения. В.И. Даль (Казак Луганский). [Сост. Н.Н. Акоповой. Предисл. Л.П. Козловой. Примеч. В.П. Петушкова. Ил. В.Л. Гальдяева]	М.: Правда, 1983	1861	1983	Сочинения Владимира Даля. Даль. 1801-1872, [Савелий Граб, или Двойник. Вакх Сидоров Чайкин. Бикей и Мауляна. Сказка о прекрасной царевне Милонеге-белоручке. Сказка о строевой дочери и о коровушке-буренушке. Сказка о воре и бурой корове], Санкт-Петербург М.О. Вольф 1861	1861
danilevskiy.beglyye_v_novorossii.txt	Данилевский, Григорий  Петрович	1829	1890		Беглые в Новороссии	Беглые в Новороссии. Воля. Княжна Тараканова. [Романы]. Г.П. Данилевский. [Послесл., с. 597-613 и примеч. Э. Виленской. Ил. О.И. Гроссе]	М.: Правда, 1983	1868	1983	"Новые сочинения Г.П. Данилевского (А. Скавронского, авт. романа ""Беглые в Новороссии""), Санкт-Петербург А.Ф. Базунов 1868"	1868
danilevskiy.beglyye_vorotilis.txt	Данилевский, Григорий  Петрович	1829	1890		Воля (Беглые воротились)	Воля (Беглые воротились). роман. Г.П. Данилевский	М.: Сибирская Благозвонница, 2011	1864	2011	Воля, Беглые воротились. (роман в 3 ч.), СПб.: М.О. Вольф, 1864	1864
danilevskiy.knyazhna_tarakanova.txt	Данилевский, Григорий  Петрович	1829	1890		Княжна Тараканова	Княжна Тараканова. Сожженная Москва. Ист. романы. [Авт. вступ. ст. и примеч. В.П. Мещеряков]. Ил. худож. А.З. Иткина	Киев:  Днiпро, 1987	1885	1987	Княжна Тараканова : Историч. повесть Г. Данилевского, Berlin : B. Behr (E. Bock), 1885	1885
danilevskiy.mirovich.txt	Данилевский, Григорий  Петрович	1829	1890		Мирович	Потемкин. [Ист. романы]	М.: Армада, 1997	1877-1880	1997	Сочинения Г.П. Данилевского. (1847-1877). Т. 1-5, Санкт-Петербург тип. М.М. Стасюлевича 1877-1880	1880
danilevskiy.potemkin_na_dunaye.txt	Данилевский, Григорий  Петрович	1829	1890		Потемкин на Дунае. 1790-й год	Авантюристы. Из эпохи царствования Екатерины Великой. [Ист. романы и повесть]	М.: Современник, 1995	1877-1880	1995	Сочинения Г.П. Данилевского. (1847-1877). Т. 1-5, Санкт-Петербург тип. М.М. Стасюлевича 1877-1880	1880
danilevskiy.sozhzhennaya_moskva.txt	Данилевский, Григорий  Петрович	1829	1890		Сожженная Москва	Сожженная Москва. Ист. роман. Г.П. Данилевский. [Примеч. Э.С. Виленской. Худож. А. Николаев]	М.: Моск. рабочий, 1979	1886	1979	Сожженная Москва. исторический роман. Г. Данилевский, Москва Типо-литография И.Н. Кушнерева и К° 1886	1886
dmitriyev.dva_imperatora.txt	Дмитриев, Дмитрий Савватиевич	1848	1915		Два императора	Два императора. [Повесть]. Д.С. Дмитриев	М.: АРМАДА 1994	1896	1994	Два императора. Ист. повесть из эпохи сражений имп. Александра I с Наполеоном I. В 4 ч. Д.С. Дмитриев, Москва типо-лит. О.И. Лашкевич и К° 1896	1896
dostoyevskiy.bednyye_lyudi.txt	Достоевский, Фёдор Михайлович	1821	1881		Бедные люди	Собрание сочинений. Ф.М. Достоевский, Повести и рассказы. 1846-1847. тексты подготовили и примечания составили Т.И. Орнатская, Г.М. Фридлендер	Л.: Наука, Ленинградское отделение, 1988−1996	1847	1988	Бедные люди. Роман Федора Достоевского, Санкт-Петербург тип. Э. Праца 1847	1847
dostoyevskiy.belyye_nochi.txt	Достоевский, Фёдор Михайлович	1821	1881		Белые ночи	Собрание сочинений. Ф.М. Достоевский, Повести и рассказы. 1848-1859. текст подготовили и примечания составили А.В. Архипова [и др.]. редактор Н.Ф. Буданова	Л.: Наука, Ленинградское отделение, 1988−1996	1860	1988	Сочинения Ф.М. Достоевского. [1-2], Москва тип. Лазарев. ин-та вост. яз. 1860	1860
dostoyevskiy.besy.txt	Достоевский, Фёдор Михайлович	1821	1881		Бесы	"Собрание сочинений. Ф.М. Достоевский, Бесы. Глава ""У Тихона"". [тексты подготовили и примечания составили Н.Ф. Буданова и др.. редактор В.А. Туниманов]"	Л.: Наука, Ленинградское отделение, 1988−1996	1873	1990	Бесы. Роман Федора Достоевского. В 3 ч. Ч. 1-3, Санкт-Петербург тип. К. Замысловского 1873	1873
dostoyevskiy.bratya_karamazovy.txt	Достоевский, Фёдор Михайлович	1821	1881		Братья Карамазовы	Братья Карамазовы	М.: Художественная литература, 1973	1881	1973	Братья Карамазовы. Роман в 4 ч. с эпилогом. [Соч.] Ф.М. Достоевского. Т. 1-2, Санкт-Петербург тип. бр. Пантелеевых 1881	1881
dostoyevskiy.dvoynik.txt	Достоевский, Фёдор Михайлович	1821	1881		Двойник	Хозяйка. Повесть в 2 ч. Соч. Ф.М. Достоевского	СПб.: Ф. Стелловский, 1865	1846	1865	Отечественные записки. Г. 8. 1846. Т.44. №1—2, 	1846
dostoyevskiy.dyadyushkin_son.txt	Достоевский, Фёдор Михайлович	1821	1881		Дядюшкин сон	Собрание сочинений. Ф.М. Достоевский, Повести и рассказы. 1848-1859. текст подготовили и примечания составили А.В. Архипова [и др.]. редактор Н.Ф. Буданова	Л.: Наука, Ленинградское отделение, 1988−1996	1860	1988	Сочинения Ф.М. Достоевского. [1-2], Москва тип. Лазарев. ин-та вост. яз. 1860	1860
dostoyevskiy.idiot.txt	Достоевский, Фёдор Михайлович	1821	1881		Идиот	Собрание сочинений. Ф.М. Достоевский, Идиот. [текст подготовила и примечания составила И.А. Битюгова]	Л.: Наука, Ленинградское отделение, 1988−1996	1874	1989	Идиот. Роман в 4 ч. Федора Достоевского. Т. 1-2, Санкт-Петербург тип. К. Замысловского 1874	1874
dostoyevskiy.igrok.txt	Достоевский, Фёдор Михайлович	1821	1881		Игрок  (Из записок молодого человека)	Собрание сочинений. Ф.М. Достоевский, Униженные и оскорбленные. [роман в 4-х частях с эпилогом]. Повести и рассказы. 1862-1866. Игрок. [роман. из записок молодого человека]. тексты подготовили и примечания составили А.В. Архипова [и др.]	Л.: Наука, Ленинградское отделение, 1988−1996	1866	1989	Игрок. Роман. (Из записок молодого человека). [Соч.] Ф.М. Достоевского, Санкт-Петербург Ф. Стелловский 1866	1866
dostoyevskiy.khozyayka.txt	Достоевский, Фёдор Михайлович	1821	1881		Хозяйка	Хозяйка. Повесть в 2 ч. Соч. Ф.М. Достоевского	СПб.: Ф. Стелловский, 1865	1865	1865	Хозяйка. Повесть в 2 ч. Соч. Ф.М. Достоевского, Санкт-Петербург Ф. Стелловский 1865	1865
